Year	BMAT_Section_1	BMAT_Section_2	Offer	BMAT_all	Score	College_ID
2017	6.1	5.3	FALSE	11.399999999999999	0.7930418340808555	9
2017	4.5	4.3	FALSE	8.8	-0.5865327108656433	9
2017	4.9	5.1	FALSE	10	0.05019400218658709	9
2017	5.2	6.7	FALSE	11.9	1.0583446311859526	9
2017	3.3	4.1	FALSE	7.3999999999999995	-1.329380542759913	9
2017	4.9	5.1	FALSE	10	0.05019400218658709	9
2017	7.1	7.5	TRUE	14.6	2.4909797355534713	9
2017	5.4	6	FALSE	11.4	0.7930418340808565	9
2017	4	5.7	FALSE	9.7	-0.10898767607647097	9
2017	6.3	6.7	TRUE	13	1.642010784817164	9
2017	4.7	4.9	FALSE	9.600000000000001	-0.16204823549748906	9
2017	5.4	5.5	TRUE	10.9	0.5277390369757603	9
2017	6.9	6.5	TRUE	13.4	1.854253022501241	9
2017	4.7	4.1	FALSE	8.8	-0.5865327108656433	9
2017	5.6	5.1	FALSE	10.7	0.4216179181337213	9
2017	4.3	4.7	FALSE	9	-0.48041159202360517	9
2017	5.9	4.9	TRUE	10.8	0.4746784775547413	4
2017	5.9	5.7	TRUE	11.600000000000001	0.8991629529228955	4
2017	5.2	4.7	FALSE	9.9	-0.0028665572344319496	7
2017	4.3	6	FALSE	10.3	0.20937568044964514	7
2017	4.3	6	TRUE	10.3	0.20937568044964514	7
2017	5.9	4.9	FALSE	10.8	0.4746784775547413	7
2017	4.7	4.3	FALSE	9	-0.48041159202360517	8
2017	4.7	5.5	FALSE	10.2	0.15631512102862516	10
2017	5.4	5.1	FALSE	10.5	0.3154967992916832	11
2017	4.9	5.3	TRUE	10.2	0.15631512102862516	11
2017	4.9	6	FALSE	10.9	0.5277390369757603	11
2017	4.9	5.5	FALSE	10.4	0.26243623987066417	11
2017	4.5	4.9	FALSE	9.4	-0.2681693543395281	12
2017	4.3	3.4	FALSE	7.699999999999999	-1.1701988644968555	12
2017	4.7	4.7	FALSE	9.4	-0.2681693543395281	12
2017	5.4	4.9	FALSE	10.3	0.20937568044964514	12
2017	4.5	5.3	FALSE	9.8	-0.05592711665545099	14
2017	4.7	5.7	TRUE	10.4	0.26243623987066417	14
2017	4.9	5.3	FALSE	10.2	0.15631512102862516	16
2017	5.6	5.1	TRUE	10.7	0.4216179181337213	17
2017	6.1	6.2	TRUE	12.3	1.2705868688700297	17
2017	5.4	6	FALSE	11.4	0.7930418340808565	19
2017	3	4.5	FALSE	7.5	-1.2763199833388936	19
2017	4.9	5.7	TRUE	10.600000000000001	0.36855735871270323	19
2017	5.6	6.7	TRUE	12.3	1.2705868688700297	19
2017	5.6	6.7	TRUE	12.3	1.2705868688700297	20
2017	4.9	4.7	FALSE	9.600000000000001	-0.16204823549748906	20
2017	6.1	6	FALSE	12.1	1.1644657500279907	23
2017	5.4	4.5	FALSE	9.9	-0.0028665572344319496	23
2017	4.7	4.7	FALSE	9.4	-0.2681693543395281	23
2017	6.3	5.1	FALSE	11.399999999999999	0.7930418340808555	23
2017	4.7	4.5	FALSE	9.2	-0.3742904731815671	23
2017	3.5	3.9	FALSE	7.4	-1.3293805427599126	23
2017	4.9	5.1	FALSE	10	0.05019400218658709	23
2017	4	5.5	FALSE	9.5	-0.21510879491850904	22
2017	3.8	3.9	FALSE	7.699999999999999	-1.1701988644968555	22
2017	4.7	5.5	FALSE	10.2	0.15631512102862516	27
2017	5.6	5.3	TRUE	10.899999999999999	0.5277390369757594	16
2017	6.1	6	FALSE	12.1	1.1644657500279907	8
2017	7.1	4.9	FALSE	12	1.1114051906069715	20
2017	6.9	9	TRUE	15.9	3.180767008026722	8
2017	4.9	6.2	FALSE	11.100000000000001	0.6338601558177993	8
2017	5.6	3.9	FALSE	9.5	-0.21510879491850904	18
2017	5.9	4.5	FALSE	10.4	0.26243623987066417	15
2017	3	2.9	FALSE	5.9	-2.125288934075201	15
2017	4.9	4.9	FALSE	9.8	-0.05592711665545099	20
2017	5.2	5.5	FALSE	10.7	0.4216179181337213	27
2017	4.7	4.5	TRUE	9.2	-0.3742904731815671	14
2017	4.5	4.9	FALSE	9.4	-0.2681693543395281	14
2017	5.4	5.5	FALSE	10.9	0.5277390369757603	14
2017	5.2	5.7	FALSE	10.9	0.5277390369757603	25
2017	4.3	5.1	FALSE	9.399999999999999	-0.26816935433952904	8
2017	6.3	6.5	TRUE	12.8	1.5358896659751258	9
2017	6.6	6.5	TRUE	13.1	1.6950713442381828	6
2017	6.6	5.5	TRUE	12.1	1.1644657500279907	14
2017	3.8	4.3	FALSE	8.1	-0.9579566268127784	16
2017	6.1	4.1	TRUE	10.2	0.15631512102862516	16
2017	4	4.7	FALSE	8.7	-0.6395932702866632	16
2017	4.7	4.7	FALSE	9.4	-0.2681693543395281	16
2017	5.6	4.7	FALSE	10.3	0.20937568044964514	15
2017	5.4	5.5	TRUE	10.9	0.5277390369757603	15
2017	6.3	6.2	TRUE	12.5	1.3767079877120678	11
2017	5.6	6.2	TRUE	11.8	1.0052840717649336	11
2017	6.1	5.7	FALSE	11.8	1.0052840717649336	11
2017	7.1	7.5	TRUE	14.6	2.4909797355534713	11
2017	5.9	4.9	TRUE	10.8	0.4746784775547413	11
2017	5.2	6	TRUE	11.2	0.6869207152388175	11
2017	4.7	4.9	FALSE	9.600000000000001	-0.16204823549748906	11
2017	4.9	5.3	FALSE	10.2	0.15631512102862516	12
2017	3.8	4.7	FALSE	8.5	-0.7457143891287014	12
2017	4.5	4.9	FALSE	9.4	-0.2681693543395281	12
2017	6.3	5.3	TRUE	11.6	0.8991629529228945	12
2017	4.7	5.3	FALSE	10	0.05019400218658709	12
2017	6.1	5.7	TRUE	11.8	1.0052840717649336	20
2017	4	5.5	FALSE	9.5	-0.21510879491850904	23
2017	4.9	6.2	FALSE	11.100000000000001	0.6338601558177993	23
2017	3.3	4.5	FALSE	7.8	-1.117138305075836	23
2017	3.5	3.4	FALSE	6.9	-1.5946833398650087	23
2017	6.3	6.7	TRUE	13	1.642010784817164	23
2017	6.6	6.5	TRUE	13.1	1.6950713442381828	4
2017	6.1	5.1	TRUE	11.2	0.6869207152388175	4
2017	4.9	5.7	FALSE	10.600000000000001	0.36855735871270323	26
2017	7.8	6	TRUE	13.8	2.066495260185318	26
2017	5.4	4.7	FALSE	10.100000000000001	0.10325456160760707	17
2017	2.7	3.4	FALSE	6.1	-2.019167815233163	17
2017	4.9	6	TRUE	10.9	0.5277390369757603	17
2017	4.9	5.5	FALSE	10.4	0.26243623987066417	17
2017	4.7	3.7	FALSE	8.4	-0.7987749485497203	19
2017	5.9	6.5	TRUE	12.4	1.3236474282910486	19
2017	4.9	4.3	FALSE	9.2	-0.3742904731815671	19
2017	4	4.3	FALSE	8.3	-0.8518355079707394	19
2017	4.7	4.9	FALSE	9.600000000000001	-0.16204823549748906	19
2017	4.5	4.5	FALSE	9	-0.48041159202360517	19
2017	5.9	4.9	FALSE	10.8	0.4746784775547413	26
2017	4	3.7	FALSE	7.7	-1.170198864496855	26
2017	3.5	4.3	FALSE	7.8	-1.117138305075836	26
2017	5.2	5.3	FALSE	10.5	0.3154967992916832	26
2017	3	4.5	FALSE	7.5	-1.2763199833388936	26
2017	5.9	5.7	TRUE	11.600000000000001	0.8991629529228955	26
2017	5.2	4.1	TRUE	9.3	-0.3212299137605471	18
2017	5.2	6.2	FALSE	11.4	0.7930418340808565	21
2017	5.6	5.3	FALSE	10.899999999999999	0.5277390369757594	21
2017	5.2	4.9	FALSE	10.100000000000001	0.10325456160760707	21
2017	4.9	3.7	FALSE	8.600000000000001	-0.6926538297076813	21
2017	4.7	4.5	FALSE	9.2	-0.3742904731815671	21
2017	4	2.9	FALSE	6.9	-1.5946833398650087	28
2017	4.7	4.5	FALSE	9.2	-0.3742904731815671	25
2017	3.5	4.7	FALSE	8.2	-0.9048960673917593	25
2017	3.3	4.5	FALSE	7.8	-1.117138305075836	25
2017	5.2	6.2	TRUE	11.4	0.7930418340808565	25
2017	5.9	6.2	TRUE	12.100000000000001	1.1644657500279916	25
2017	5.2	3.7	FALSE	8.9	-0.5334721514446242	25
2017	5.4	4.9	TRUE	10.3	0.20937568044964514	22
2017	3.5	4.5	FALSE	8	-1.0110171862337975	18
2017	5.9	5.1	FALSE	11	0.5807995963967794	8
2017	3.5	4.5	FALSE	8	-1.0110171862337975	2
2017	6.6	5.5	FALSE	12.1	1.1644657500279907	10
2017	4.7	5.3	FALSE	10	0.05019400218658709	1
2017	5.4	4.5	FALSE	9.9	-0.0028665572344319496	1
2017	5.4	5.1	FALSE	10.5	0.3154967992916832	9
2017	5.9	4.3	FALSE	10.2	0.15631512102862516	9
2017	4.7	5.3	FALSE	10	0.05019400218658709	9
2017	3.5	3.7	FALSE	7.2	-1.4355016616019511	9
2017	5.9	5.7	FALSE	11.600000000000001	0.8991629529228955	9
2017	4.7	3.9	FALSE	8.6	-0.6926538297076823	9
2017	4.5	4.7	FALSE	9.2	-0.3742904731815671	9
2017	3.8	3.2	FALSE	7	-1.5416227804439897	9
2017	5.9	6	TRUE	11.9	1.0583446311859526	9
2017	5.2	4.1	FALSE	9.3	-0.3212299137605471	9
2017	4.3	4.3	FALSE	8.6	-0.6926538297076823	9
2017	4	4.9	FALSE	8.9	-0.5334721514446242	9
2017	5.6	4.1	FALSE	9.7	-0.10898767607647097	9
2017	6.3	6.2	TRUE	12.5	1.3767079877120678	9
2017	6.1	6.2	TRUE	12.3	1.2705868688700297	9
2017	6.1	6	FALSE	12.1	1.1644657500279907	3
2017	4.9	4.1	FALSE	9	-0.48041159202360517	3
2017	6.1	6.2	TRUE	12.3	1.2705868688700297	5
2017	5.4	4.3	FALSE	9.7	-0.10898767607647097	5
2017	5.6	4.7	FALSE	10.3	0.20937568044964514	5
2017	6.9	6.5	TRUE	13.4	1.854253022501241	5
2017	4.5	7.5	TRUE	12	1.1114051906069715	5
2017	3.3	5.3	FALSE	8.6	-0.6926538297076823	5
2017	4.5	4.3	FALSE	8.8	-0.5865327108656433	5
2017	6.1	8	TRUE	14.1	2.225676938448375	5
2017	5.9	6	FALSE	11.9	1.0583446311859526	5
2017	5.6	3.7	FALSE	9.3	-0.3212299137605471	5
2017	6.3	5.7	TRUE	12	1.1114051906069715	5
2017	5.4	5.5	FALSE	10.9	0.5277390369757603	22
2017	5.6	5.3	FALSE	10.899999999999999	0.5277390369757594	22
2017	4.9	4.9	FALSE	9.8	-0.05592711665545099	22
2017	3.8	5.3	FALSE	9.1	-0.42735103260258617	22
2017	6.1	7.5	TRUE	13.6	1.9603741413432791	27
2017	4.3	5.3	FALSE	9.6	-0.16204823549749	10
2017	5.4	4.1	FALSE	9.5	-0.21510879491850904	22
2017	5.4	4.3	FALSE	9.7	-0.10898767607647097	15
2017	5.2	5.3	FALSE	10.5	0.3154967992916832	22
2017	4.7	4.7	TRUE	9.4	-0.2681693543395281	18
2017	3.8	3.7	FALSE	7.5	-1.2763199833388936	2
2017	4.7	3.9	FALSE	8.6	-0.6926538297076823	22
2017	4	4.5	FALSE	8.5	-0.7457143891287014	1
2017	3.8	4.5	FALSE	8.3	-0.8518355079707394	1
2017	7.8	6.2	TRUE	14	2.1726163790273563	2
2017	6.6	5.1	TRUE	11.7	0.9522235123439136	2
2017	4.3	5.3	FALSE	9.6	-0.16204823549749	2
2017	4.5	4.9	FALSE	9.4	-0.2681693543395281	2
2017	7.4	5.5	TRUE	12.9	1.588950225396145	6
2017	6.6	4.9	TRUE	11.5	0.8461023935018754	6
2017	4.7	4.9	FALSE	9.600000000000001	-0.16204823549748906	6
2017	7.8	6	TRUE	13.8	2.066495260185318	6
2017	5.4	5.5	FALSE	10.9	0.5277390369757603	6
2017	1.1	3.4	FALSE	4.5	-2.8681367659694703	6
2017	4.3	4.7	FALSE	9	-0.48041159202360517	7
2017	5.2	6	FALSE	11.2	0.6869207152388175	8
2017	4.5	5.3	TRUE	9.8	-0.05592711665545099	8
2017	6.3	6	TRUE	12.3	1.2705868688700297	10
2017	4.7	4.5	FALSE	9.2	-0.3742904731815671	13
2017	6.3	6.5	TRUE	12.8	1.5358896659751258	25
2017	4.9	5.5	FALSE	10.4	0.26243623987066417	7
2017	3.8	4.9	FALSE	8.7	-0.6395932702866632	12
2017	4.5	4.7	FALSE	9.2	-0.3742904731815671	12
2017	4.3	5.5	TRUE	9.8	-0.05592711665545099	2
2017	6.3	5.7	FALSE	12	1.1114051906069715	17
2017	8.1	5.1	TRUE	13.2	1.748131903659202	7
2017	2	3.7	FALSE	5.7	-2.2314100529172394	19
2017	4.3	4.5	FALSE	8.8	-0.5865327108656433	20
2017	4.5	4.3	FALSE	8.8	-0.5865327108656433	20
2017	6.6	5.5	FALSE	12.1	1.1644657500279907	20
2017	5.9	5.7	FALSE	11.600000000000001	0.8991629529228955	23
2017	4.9	4.7	FALSE	9.600000000000001	-0.16204823549748906	23
2017	6.1	4.9	TRUE	11	0.5807995963967794	23
2017	3.3	3.7	FALSE	7	-1.5416227804439897	23
2017	7.8	6	FALSE	13.8	2.066495260185318	23
2017	5.6	6.2	TRUE	11.8	1.0052840717649336	26
2017	3.5	4.1	FALSE	7.6	-1.2232594239178745	26
2017	6.3	7.5	TRUE	13.8	2.066495260185318	26
2017	5.6	3.4	FALSE	9	-0.48041159202360517	17
2017	4	4.9	FALSE	8.9	-0.5334721514446242	17
2017	5.9	5.3	FALSE	11.2	0.6869207152388175	17
2017	4.7	5.1	FALSE	9.8	-0.05592711665545099	17
2017	4.7	2.9	FALSE	7.6	-1.2232594239178745	17
2017	3	4.3	FALSE	7.3	-1.3824411021809322	17
2017	4	5.1	FALSE	9.1	-0.42735103260258617	17
2017	4.9	4.3	FALSE	9.2	-0.3742904731815671	17
2017	4.7	5.5	TRUE	10.2	0.15631512102862516	19
2017	4.9	5.3	FALSE	10.2	0.15631512102862516	19
2017	6.9	5.1	FALSE	12	1.1114051906069715	19
2017	5.4	4.1	FALSE	9.5	-0.21510879491850904	19
2017	4.9	4.7	FALSE	9.600000000000001	-0.16204823549748906	19
2017	5.4	4.7	FALSE	10.100000000000001	0.10325456160760707	22
2017	3.5	3.7	FALSE	7.2	-1.4355016616019511	10
2017	4	4.1	FALSE	8.1	-0.9579566268127784	16
2017	4.9	3.7	FALSE	8.600000000000001	-0.6926538297076813	2
2017	1.6	3.9	FALSE	5.5	-2.337531171759278	10
2017	4.9	4.5	FALSE	9.4	-0.2681693543395281	22
2017	5.2	5.3	FALSE	10.5	0.3154967992916832	15
2017	5.6	6	TRUE	11.6	0.8991629529228945	22
2017	4.5	5.5	FALSE	10	0.05019400218658709	24
2017	4.3	4.7	FALSE	9	-0.48041159202360517	15
2017	4.5	4.7	FALSE	9.2	-0.3742904731815671	27
2017	2.4	4.3	FALSE	6.699999999999999	-1.7008044587070479	16
2017	4.3	3.7	FALSE	8	-1.0110171862337975	6
2017	2.7	3.9	FALSE	6.6	-1.7538650181280668	14
2017	3	6	FALSE	9	-0.48041159202360517	18
2017	4.3	4.7	FALSE	9	-0.48041159202360517	21
2017	4.5	6	FALSE	10.5	0.3154967992916832	21
2017	3	3.9	FALSE	6.9	-1.5946833398650087	25
2017	7.4	7.5	TRUE	14.9	2.6501614138165293	25
2017	2.4	4.1	FALSE	6.5	-1.8069255775490858	13
2017	5.6	5.3	FALSE	10.899999999999999	0.5277390369757594	14
2017	6.3	4.5	TRUE	10.8	0.4746784775547413	14
2017	5.6	4.7	FALSE	10.3	0.20937568044964514	15
2017	4.7	4.1	FALSE	8.8	-0.5865327108656433	15
2017	3	3.7	FALSE	6.7	-1.7008044587070472	5
2017	4.9	4.9	FALSE	9.8	-0.05592711665545099	5
2017	5.4	5.5	FALSE	10.9	0.5277390369757603	5
2017	3.5	5.1	FALSE	8.6	-0.6926538297076823	5
2017	4.5	4.5	FALSE	9	-0.48041159202360517	9
2017	2.7	4.1	FALSE	6.8	-1.6477438992860283	9
2017	5.2	4.9	FALSE	10.100000000000001	0.10325456160760707	9
2017	7.1	5.7	FALSE	12.8	1.5358896659751258	9
2017	6.6	5.5	FALSE	12.1	1.1644657500279907	9
2017	4.7	4.9	FALSE	9.600000000000001	-0.16204823549748906	9
2017	4.7	3.4	FALSE	8.1	-0.9579566268127784	9
2017	5.2	5.5	FALSE	10.7	0.4216179181337213	9
2017	7.1	5.7	FALSE	12.8	1.5358896659751258	9
2017	4.3	4.1	FALSE	8.399999999999999	-0.7987749485497213	9
2017	3.8	3.4	FALSE	7.199999999999999	-1.4355016616019516	1
2017	6.3	6.2	TRUE	12.5	1.3767079877120678	1
2017	4.9	5.5	FALSE	10.4	0.26243623987066417	1
2017	4	4.7	FALSE	8.7	-0.6395932702866632	1
2017	3.3	4.7	FALSE	8	-1.0110171862337975	1
2017	4.9	7.1	TRUE	12	1.1114051906069715	1
2017	4.9	5.1	FALSE	10	0.05019400218658709	1
2017	3.3	4.3	FALSE	7.6	-1.2232594239178745	2
2017	4.7	4.7	TRUE	9.4	-0.2681693543395281	2
2017	5.4	4.3	FALSE	9.7	-0.10898767607647097	26
2017	8.5	7.1	TRUE	15.6	3.0215853297636635	26
2017	5.4	4.7	FALSE	10.100000000000001	0.10325456160760707	27
2017	4.3	4.7	FALSE	9	-0.48041159202360517	18
2017	5.6	6.2	TRUE	11.8	1.0052840717649336	18
2017	1.6	4.3	FALSE	5.9	-2.125288934075201	18
2017	5.6	5.3	FALSE	10.899999999999999	0.5277390369757594	21
2017	4.7	4.3	FALSE	9	-0.48041159202360517	21
2017	6.1	5.5	TRUE	11.6	0.8991629529228945	21
2017	6.3	7.5	FALSE	13.8	2.066495260185318	2
2017	4	4.1	FALSE	8.1	-0.9579566268127784	2
2017	3.8	5.3	FALSE	9.1	-0.42735103260258617	2
2017	5.9	5.3	TRUE	11.2	0.6869207152388175	3
2017	6.3	4.7	FALSE	11	0.5807995963967794	3
2017	5.4	5.5	TRUE	10.9	0.5277390369757603	3
2017	3.8	4.5	FALSE	8.3	-0.8518355079707394	3
2017	5.4	5.5	FALSE	10.9	0.5277390369757603	3
2017	5.9	6	FALSE	11.9	1.0583446311859526	4
2017	5.6	3.7	FALSE	9.3	-0.3212299137605471	4
2017	4.7	5.7	FALSE	10.4	0.26243623987066417	4
2017	3.3	3.7	FALSE	7	-1.5416227804439897	4
2017	4.5	3.4	FALSE	7.9	-1.0640777456548165	24
2017	3.8	3.9	FALSE	7.699999999999999	-1.1701988644968555	8
2017	4	5.7	FALSE	9.7	-0.10898767607647097	27
2017	4.5	4.1	FALSE	8.6	-0.6926538297076823	7
2017	5.9	6.2	TRUE	12.100000000000001	1.1644657500279916	6
2017	5.6	6	FALSE	11.6	0.8991629529228945	6
2017	4.3	5.1	FALSE	9.399999999999999	-0.26816935433952904	6
2017	6.1	4.9	FALSE	11	0.5807995963967794	6
2017	6.3	6.7	TRUE	13	1.642010784817164	6
2017	4	3.9	FALSE	7.9	-1.0640777456548165	10
2017	3.3	4.3	FALSE	7.6	-1.2232594239178745	10
2017	2	3.2	FALSE	5.2	-2.4967128500223357	24
2017	5.4	5.3	TRUE	10.7	0.4216179181337213	11
2017	3.8	4.3	FALSE	8.1	-0.9579566268127784	11
2017	5.2	4.1	FALSE	9.3	-0.3212299137605471	11
2017	6.3	6	TRUE	12.3	1.2705868688700297	11
2017	6.3	8	TRUE	14.3	2.3317980572904142	11
2017	6.1	6.5	TRUE	12.6	1.4297685471330868	11
2017	6.1	5.5	TRUE	11.6	0.8991629529228945	11
2017	3.3	4.7	FALSE	8	-1.0110171862337975	11
2017	5.2	5.7	FALSE	10.9	0.5277390369757603	11
2017	6.1	4.9	TRUE	11	0.5807995963967794	11
2017	3.3	3.4	FALSE	6.699999999999999	-1.7008044587070479	12
2017	6.1	5.1	FALSE	11.2	0.6869207152388175	12
2017	7.1	4.3	TRUE	11.399999999999999	0.7930418340808555	12
2017	4.5	4.1	FALSE	8.6	-0.6926538297076823	28
2017	6.3	5.3	FALSE	11.6	0.8991629529228945	28
2017	3	3.7	FALSE	6.7	-1.7008044587070472	28
2017	4.7	4.9	FALSE	9.600000000000001	-0.16204823549748906	23
2017	4	6	FALSE	10	0.05019400218658709	9
2017	4.7	4.1	FALSE	8.8	-0.5865327108656433	20
2017	3.5	4.1	FALSE	7.6	-1.2232594239178745	14
2017	5.6	4.7	FALSE	10.3	0.20937568044964514	8
2017	6.6	6.5	TRUE	13.1	1.6950713442381828	28
2017	4.3	3.9	FALSE	8.2	-0.9048960673917593	4
2017	5.6	4.7	FALSE	10.3	0.20937568044964514	22
2017	4.7	4.3	FALSE	9	-0.48041159202360517	24
2017	4.3	3.9	FALSE	8.2	-0.9048960673917593	21
2017	4.9	5.5	FALSE	10.4	0.26243623987066417	24
2017	5.9	4.9	FALSE	10.8	0.4746784775547413	21
2017	3.8	3.9	FALSE	7.699999999999999	-1.1701988644968555	20
2017	4.7	4.7	FALSE	9.4	-0.2681693543395281	24
2017	2	3.2	FALSE	5.2	-2.4967128500223357	24
2017	5.2	5.3	FALSE	10.5	0.3154967992916832	25
2017	7.1	7.1	FALSE	14.2	2.278737497869394	12
2017	4.3	2.9	FALSE	7.199999999999999	-1.4355016616019516	28
2017	5.9	5.5	FALSE	11.4	0.7930418340808565	14
2017	5.2	5.5	FALSE	10.7	0.4216179181337213	28
2017	7.4	6.7	FALSE	14.100000000000001	2.2256769384483763	28
2017	5.4	3.2	FALSE	8.600000000000001	-0.6926538297076813	13
2017	5.6	5.3	FALSE	10.899999999999999	0.5277390369757594	27
2017	6.3	3.9	TRUE	10.2	0.15631512102862516	13
2017	3.5	3.9	FALSE	7.4	-1.3293805427599126	13
2017	3.8	3.4	FALSE	7.199999999999999	-1.4355016616019516	24
2017	5.9	4.9	FALSE	10.8	0.4746784775547413	12
2017	2.7	3.9	FALSE	6.6	-1.7538650181280668	12
2017	3.3	3.2	FALSE	6.5	-1.8069255775490858	1
2018	5.1	4.5	FALSE	9.6	-0.16204823549749	12
2018	4.4	4.2	FALSE	8.600000000000001	-0.6926538297076813	5
2018	5.6	5.4	FALSE	11	0.5807995963967794	9
2018	5.6	5.4	TRUE	11	0.5807995963967794	6
2018	5.9	5.4	FALSE	11.3	0.7399812746598374	6
2018	5.9	5.4	TRUE	11.3	0.7399812746598374	12
2018	4.4	4.5	FALSE	8.9	-0.5334721514446242	5
2018	5.4	5.9	TRUE	11.3	0.7399812746598374	27
2018	4.6	4.7	FALSE	9.3	-0.3212299137605471	22
2018	6.4	6.8	TRUE	13.2	1.748131903659202	5
2018	6.7	6.8	TRUE	13.5	1.90731358192226	9
2018	4.4	4.9	FALSE	9.3	-0.3212299137605471	16
2018	5.9	5.2	FALSE	11.100000000000001	0.6338601558177993	20
2018	4.4	5.6	FALSE	10	0.05019400218658709	21
2018	5.9	4.9	FALSE	10.8	0.4746784775547413	25
2018	5.1	4.9	TRUE	10	0.05019400218658709	23
2018	4.6	6.5	TRUE	11.1	0.6338601558177984	5
2018	5.1	6.2	TRUE	11.3	0.7399812746598374	3
2018	5.6	5.6	FALSE	11.2	0.6869207152388175	4
2018	5.1	5.2	FALSE	10.3	0.20937568044964514	25
2018	5.1	3.7	FALSE	8.8	-0.5865327108656433	2
2018	5.9	5.2	TRUE	11.100000000000001	0.6338601558177993	4
2018	3.9	4.2	FALSE	8.1	-0.9579566268127784	19
2018	4.9	4.5	FALSE	9.4	-0.2681693543395281	8
2018	5.6	4.9	FALSE	10.5	0.3154967992916832	11
2018	4.4	3.7	FALSE	8.100000000000001	-0.9579566268127775	7
2018	5.6	7.7	TRUE	13.3	1.8011924630802219	7
2018	4.9	5.2	FALSE	10.100000000000001	0.10325456160760707	1
2018	6.4	6.8	TRUE	13.2	1.748131903659202	5
2018	5.9	5.9	TRUE	11.8	1.0052840717649336	9
2018	6.4	6.5	TRUE	12.9	1.588950225396145	9
2018	4.1	4.7	FALSE	8.8	-0.5865327108656433	5
2018	3.6	4.5	FALSE	8.1	-0.9579566268127784	6
2018	4.4	4	FALSE	8.4	-0.7987749485497203	5
2018	3.9	4.9	FALSE	8.8	-0.5865327108656433	12
2018	5.1	4.7	TRUE	9.8	-0.05592711665545099	18
2018	4.9	6.2	FALSE	11.100000000000001	0.6338601558177993	1
2018	5.1	5.9	FALSE	11	0.5807995963967794	25
2018	5.4	4.9	FALSE	10.3	0.20937568044964514	26
2018	4.6	5.2	FALSE	9.8	-0.05592711665545099	18
2018	4.4	4.5	FALSE	8.9	-0.5334721514446242	25
2018	5.1	6.2	FALSE	11.3	0.7399812746598374	25
2018	3.9	4.5	FALSE	8.4	-0.7987749485497203	5
2018	4.9	3.5	FALSE	8.4	-0.7987749485497203	2
2018	6.1	4.7	FALSE	10.8	0.4746784775547413	17
2018	7.6	6.2	TRUE	13.8	2.066495260185318	9
2018	6.4	7.2	TRUE	13.600000000000001	1.96037414134328	3
2018	3.6	4.2	FALSE	7.800000000000001	-1.1171383050758354	23
2018	6.1	4.2	FALSE	10.3	0.20937568044964514	15
2018	5.4	5.9	TRUE	11.3	0.7399812746598374	19
2018	4.1	4.2	FALSE	8.3	-0.8518355079707394	11
2018	5.6	6.8	TRUE	12.399999999999999	1.3236474282910478	19
2018	5.9	7.7	TRUE	13.600000000000001	1.96037414134328	9
2018	4.9	5.6	FALSE	10.5	0.3154967992916832	9
2018	6.4	5.9	FALSE	12.3	1.2705868688700297	23
2018	3.4	4.5	FALSE	7.9	-1.0640777456548165	19
2018	4.6	4.7	FALSE	9.3	-0.3212299137605471	25
2018	5.4	4.7	FALSE	10.100000000000001	0.10325456160760707	25
2018	6.1	5.9	TRUE	12	1.1114051906069715	5
2018	5.1	3.2	FALSE	8.3	-0.8518355079707394	14
2018	5.1	5.9	TRUE	11	0.5807995963967794	22
2018	4.4	5.4	FALSE	9.8	-0.05592711665545099	9
2018	6.1	6.2	FALSE	12.3	1.2705868688700297	11
2018	5.4	4.9	FALSE	10.3	0.20937568044964514	18
2018	5.4	6.8	FALSE	12.2	1.2175263094490096	17
2018	6.7	7.7	TRUE	14.4	2.3848586167114334	22
2018	6.1	4.9	FALSE	11	0.5807995963967794	11
2018	4.9	4.9	FALSE	9.8	-0.05592711665545099	5
2018	5.4	4.2	FALSE	9.600000000000001	-0.16204823549748906	16
2018	5.4	6.2	TRUE	11.600000000000001	0.8991629529228955	17
2018	4.6	5.2	FALSE	9.8	-0.05592711665545099	12
2018	6.7	5.6	TRUE	12.3	1.2705868688700297	18
2018	4.9	4.7	FALSE	9.600000000000001	-0.16204823549748906	6
2018	6.4	5.9	TRUE	12.3	1.2705868688700297	15
2018	4.6	6.2	FALSE	10.8	0.4746784775547413	2
2018	5.4	5.4	TRUE	10.8	0.4746784775547413	12
2018	4.9	5.2	FALSE	10.100000000000001	0.10325456160760707	16
2018	4.6	4.9	TRUE	9.5	-0.21510879491850904	26
2018	6.4	4.9	FALSE	11.3	0.7399812746598374	11
2018	3.6	4	FALSE	7.6	-1.2232594239178745	20
2018	4.6	4.7	FALSE	9.3	-0.3212299137605471	20
2018	4.6	5.4	FALSE	10	0.05019400218658709	3
2018	5.1	5.4	TRUE	10.5	0.3154967992916832	19
2018	5.1	5.4	FALSE	10.5	0.3154967992916832	15
2018	5.9	6.5	TRUE	12.4	1.3236474282910486	21
2018	5.4	5.2	FALSE	10.600000000000001	0.36855735871270323	5
2018	5.4	4.2	FALSE	9.600000000000001	-0.16204823549748906	12
2018	5.4	4.7	FALSE	10.100000000000001	0.10325456160760707	25
2018	6.1	5.9	TRUE	12	1.1114051906069715	6
2018	5.1	6.5	TRUE	11.6	0.8991629529228945	26
2018	4.6	4	FALSE	8.6	-0.6926538297076823	5
2018	5.4	4	FALSE	9.4	-0.2681693543395281	25
2018	6.4	6.2	TRUE	12.600000000000001	1.4297685471330877	11
2018	5.1	4.7	TRUE	9.8	-0.05592711665545099	21
